k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
53,0.9487621947186203,0.9457806961486294,0.8448307828864497,0.8496460701069563,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
54,0.9487621947186203,0.9460064557647344,0.8448307828864497,0.8464661401862738,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
55,0.9487621947186203,0.9462495494229448,0.8448307828864497,0.8467844406111289,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
56,0.9487621947186203,0.9461435586302788,0.8448307828864497,0.8466544056008914,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
57,0.9487621947186203,0.9480360917414135,0.8448307828864497,0.8479364939604219,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
58,0.9487621947186203,0.9478566872853,0.8448307828864497,0.8469967353053556,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
59,0.9487621947186203,0.9450114168950645,0.8448307828864497,0.8478739892709523,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
60,0.9487621947186203,0.9437981000460043,0.8448307828864497,0.8458037203459704,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
61,0.9487621947186203,0.9440296497232301,0.8448307828864497,0.8456516231487892,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
62,0.9487621947186203,0.9451885287230181,0.8448307828864497,0.8440647292629132,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
63,0.9487621947186203,0.94569640073927,0.8448307828864497,0.84486377352418,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
64,0.9487621947186203,0.9447550585921766,0.8448307828864497,0.8446765738588565,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
65,0.9487621947186203,0.9454120093732309,0.8448307828864497,0.8457991034265719,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
66,0.9487621947186203,0.9468538328777579,0.8448307828864497,0.8460365500811432,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
67,0.9487621947186203,0.9448998280846703,0.8448307828864497,0.8466253366625148,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
68,0.9487621947186203,0.9471908712986625,0.8448307828864497,0.8475160668381444,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
69,0.9487621947186203,0.9481356162705026,0.8448307828864497,0.8484985060790734,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
70,0.9487621947186203,0.9481356162705026,0.8448307828864497,0.8485921173786345,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
71,0.9487621947186203,0.9486391269874279,0.8448307828864497,0.847311021732565,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
72,0.9487621947186203,0.9453779581695914,0.8448307828864497,0.8490635809060062,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
73,0.9508563277850968,0.9508563277850968,0.8485810924982607,0.8485810924982607,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
