k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
58,0.9447230481024266,0.9447230481024266,0.9392982261510253,0.9392982261510253,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
59,0.9447230481024266,0.9446673889950432,0.9392982261510253,0.9390823366864312,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
60,0.9447230481024266,0.9442920136196679,0.9392982261510253,0.9392982261510253,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
61,0.9447230481024266,0.9441354741014262,0.9392982261510253,0.9395141156156194,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
62,0.9452781132598935,0.9452781132598935,0.9406908029231333,0.9406908029231333,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
63,0.9461522391340194,0.9461522391340194,0.9411642879186538,0.9411642879186538,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
64,0.9466284949202531,0.9466284949202531,0.9388506146728228,0.9388506146728228,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
65,0.9480841613217155,0.9480841613217155,0.9394240206194946,0.9394240206194946,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
66,0.9480841613217155,0.9480841613217155,0.9394240206194946,0.9395599924331363,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
67,0.949321605662608,0.949321605662608,0.9389540301056861,0.9389540301056861,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
68,0.949321605662608,0.9476531268389567,0.9389540301056861,0.9410387895470042,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
69,0.949321605662608,0.9467790009648309,0.9389540301056861,0.9402007267534936,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
70,0.949321605662608,0.9470091964244709,0.9389540301056861,0.942242321593019,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
71,0.949321605662608,0.9480773887871798,0.9389540301056861,0.9420390649535577,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
